time,pv
2014-07-02 17:29:00,0.10328669666666668
2014-07-02 17:30:00,0.11177466666666666
2014-07-02 17:31:00,0.12090754999999999
2014-07-02 17:32:00,0.12842448333333334
2014-07-02 17:33:00,0.13441796666666667
2014-07-02 17:34:00,0.13971116666666666
2014-07-02 17:35:00,0.14403146666666666
2014-07-02 17:36:00,0.14443628333333333
2014-07-02 17:37:00,0.14332035
2014-07-02 17:38:00,0.14278393333333333
2014-07-02 17:39:00,0.14412653333333333
2014-07-02 17:40:00,0.14929276666666666
2014-07-02 17:41:00,0.15317298333333335
2014-07-02 17:42:00,0.15733005
2014-07-02 17:43:00,0.1619099
2014-07-02 17:44:00,0.16003791666666667
2014-07-02 17:45:00,0.15951475
2014-07-02 17:46:00,0.15908935
2014-07-02 17:47:00,0.16007516666666669
2014-07-02 17:48:00,0.15986026666666667
2014-07-02 17:49:00,0.15727373333333336
2014-07-02 17:50:00,0.15379441666666666
2014-07-02 17:51:00,0.14971886666666664
2014-07-02 17:52:00,0.14437998333333335
2014-07-02 17:53:00,0.1395128833333333
2014-07-02 17:54:00,0.13481505
2014-07-02 17:55:00,0.13082015
2014-07-02 17:56:00,0.12752788333333334
2014-07-02 17:57:00,0.12641878333333334
2014-07-02 17:58:00,0.12630303333333331
2014-07-02 17:59:00,0.12682449999999998
2014-07-02 18:00:00,0.12733244999999999
2014-07-02 18:01:00,0.1289431999995788
2014-07-02 18:02:00,0.13011904999999999
2014-07-02 18:03:00,0.13013883333333334
2014-07-02 18:04:00,0.13015553333333335
2014-07-02 18:05:00,0.12915195
2014-07-02 18:06:00,0.12816936666666665
2014-07-02 18:07:00,0.12793565
2014-07-02 18:08:00,0.12983806666666667
2014-07-02 18:09:00,0.13484675
2014-07-02 18:10:00,0.13800620000000002
2014-07-02 18:11:00,0.14006073333333333
2014-07-02 18:12:00,0.13497211666666667
2014-07-02 18:13:00,0.13058886666666666
2014-07-02 18:14:00,0.12896903333333332
2014-07-02 18:15:00,0.12351791666666666
2014-07-02 18:16:00,0.12017471666666668
2014-07-02 18:17:00,0.11815366666666666
2014-07-02 18:18:00,0.11740515
2014-07-02 18:19:00,0.11667394999999998
2014-07-02 18:20:00,0.11666715
2014-07-02 18:21:00,0.11637616666666666
2014-07-02 18:22:00,0.11667255
2014-07-02 18:23:00,0.11697498333333335
2014-07-02 18:24:00,0.1164905
2014-07-02 18:25:00,0.11574455
2014-07-02 18:26:00,0.11503636666666668
2014-07-02 18:27:00,0.11415878333333335
2014-07-02 18:28:00,0.11292453333333333
2014-07-02 18:29:00,0.11166181666666666
2014-07-02 18:30:00,0.10868393333333333
2014-07-02 18:31:00,0.10549128333333332
2014-07-02 18:32:00,0.10528820000000001
2014-07-02 18:33:00,0.10475328333333335
2014-07-02 18:34:00,0.10659913333333332
2014-07-02 18:35:00,0.10748186666448763
2014-07-02 18:36:00,0.10767758333333334
2014-07-02 18:37:00,0.10799949999999998
2014-07-02 18:38:00,0.11021016666666666
2014-07-02 18:39:00,0.11604018333333334
2014-07-02 18:40:00,0.11563923333333333
2014-07-02 18:41:00,0.11565793333333334
2014-07-02 18:42:00,0.11908835
2014-07-02 18:43:00,0.11616428333333331
2014-07-02 18:44:00,0.11046433333333334
2014-07-02 18:45:00,0.10687366666666667
2014-07-02 18:46:00,0.1060729
2014-07-02 18:47:00,0.1058754
2014-07-02 18:48:00,0.10378081666666666
2014-07-02 18:49:00,0.09937576333333333
2014-07-02 18:50:00,0.09929817666666667
2014-07-02 18:51:00,0.09718548166666666
2014-07-02 18:52:00,0.09240627333333334
2014-07-02 18:53:00,0.09349614666666667
2014-07-02 18:54:00,0.09036965500000001
2014-07-02 18:55:00,0.09330983333333334
2014-07-02 18:56:00,0.12569201666666666
2014-07-02 18:57:00,0.1375394
2014-07-02 18:58:00,0.13801601666666669
2014-07-02 18:59:00,0.13564155
2014-07-02 19:00:00,0.13607125
2014-07-02 19:01:00,0.13940351666666667
2014-07-02 19:02:00,0.13627848333333334
2014-07-02 19:03:00,0.13400230000000002
2014-07-02 19:04:00,0.13204341666666666
2014-07-02 19:05:00,0.12798628333333334
2014-07-02 19:06:00,0.12390728333333331
2014-07-02 19:07:00,0.12021561666666666
2014-07-02 19:08:00,0.11728726666666667
2014-07-02 19:09:00,0.11544058333333335
2014-07-02 19:10:00,0.1136535
2014-07-02 19:11:00,0.11114563333333333
2014-07-02 19:12:00,0.10814741666666666
2014-07-02 19:13:00,0.10384156666666668
2014-07-02 19:14:00,0.10176800000000001
2014-07-02 19:15:00,0.098289505
2014-07-02 19:16:00,0.09430092333333334
2014-07-02 19:17:00,0.08997391833333333
2014-07-02 19:18:00,0.08589517833333334
2014-07-02 19:19:00,0.08280906666666667
2014-07-02 19:20:00,0.08018141
2014-07-02 19:21:00,0.07752979666854821
2014-07-02 19:22:00,0.075217135
2014-07-02 19:23:00,0.07278176833333333
2014-07-02 19:24:00,0.07015596666666667
2014-07-02 19:25:00,0.06826684333333334
2014-07-02 19:26:00,0.06644837333333332
2014-07-02 19:27:00,0.06469789
2014-07-02 19:28:00,0.06303881166666667
2014-07-02 19:29:00,0.06140599333333333
2014-07-02 19:30:00,0.05964936
2014-07-02 19:31:00,0.05747360166666666
2014-07-02 19:32:00,0.055300905
2014-07-02 19:33:00,0.05324880666666667
2014-07-02 19:34:00,0.05140730166666667
2014-07-02 19:35:00,0.049647678333333334
2014-07-02 19:36:00,0.04801347166666666
2014-07-02 19:37:00,0.04632332333333333
2014-07-02 19:38:00,0.044469223333333335
2014-07-02 19:39:00,0.04208731166666666
2014-07-02 19:40:00,0.039224885
2014-07-02 19:41:00,0.036946031666666664
2014-07-02 19:42:00,0.034775745000000004
2014-07-02 19:43:00,0.032225301666666664
2014-07-02 19:44:00,0.030021446666666663
2014-07-02 19:45:00,0.028501926666666663
2014-07-02 19:46:00,0.02745438833333334
2014-07-02 19:47:00,0.02647359
2014-07-02 19:48:00,0.025282983333333335
2014-07-02 19:49:00,0.024061009999999997
2014-07-02 19:50:00,0.023253986666666667
2014-07-02 19:51:00,0.021719095
2014-07-02 19:52:00,0.01993289
2014-07-02 19:53:00,0.018324283333333333
2014-07-02 19:54:00,0.01687787666666667
2014-07-02 19:55:00,0.015411431666666666
2014-07-02 19:56:00,0.014013946666666666
2014-07-02 19:57:00,0.012415851666666665
2014-07-02 19:58:00,0.011303314
2014-07-02 19:59:00,0.010126617833333332
2014-07-02 20:00:00,0.009009901333333334
2014-07-02 20:01:00,0.007380693005432498
2014-07-02 20:02:00,0.007014960429338243
2014-07-02 20:03:00,0.006274663261844725
2014-07-02 20:04:00,0.005868109616920348
2014-07-02 20:05:00,0.005420853282703206
2014-07-02 20:06:00,0.004878998923882272
2014-07-02 20:07:00,0.00438146275128585
2014-07-02 20:08:00,0.003834245804347951
2014-07-02 20:09:00,0.00339070924401902
2014-07-02 20:10:00,0.002818581543312076
2014-07-02 20:11:00,0.002255700634467971
2014-07-02 20:12:00,0.001911523306454562
2014-07-02 20:13:00,0.0012446914980215502
2014-07-02 20:14:00,0.000778090073295609
2014-07-02 20:15:00,0.00032978110043671045
2014-07-02 20:16:00,7.95546958913599e-06
2014-07-02 20:17:00,0.0
2014-07-02 20:18:00,0.0
2014-07-02 20:19:00,0.0
2014-07-02 20:20:00,0.0
2014-07-02 20:21:00,0.0
2014-07-02 20:22:00,0.0
2014-07-02 20:23:00,0.0
2014-07-02 20:24:00,0.0
2014-07-02 20:25:00,0.0
2014-07-02 20:26:00,0.0
2014-07-02 20:27:00,0.0
2014-07-02 20:28:00,0.0
2014-07-02 20:29:00,0.0
2014-07-02 20:30:00,0.0
2014-07-02 20:31:00,0.0
2014-07-02 20:32:00,0.0
2014-07-02 20:33:00,0.0
2014-07-02 20:34:00,0.0
2014-07-02 20:35:00,0.0
2014-07-02 20:36:00,0.0
2014-07-02 20:37:00,0.0
2014-07-02 20:38:00,0.0
2014-07-02 20:39:00,0.0
2014-07-02 20:40:00,0.0
2014-07-02 20:41:00,0.0
2014-07-02 20:42:00,0.0
2014-07-02 20:43:00,0.0
2014-07-02 20:44:00,0.0
2014-07-02 20:45:00,0.0
2014-07-02 20:46:00,0.0
2014-07-02 20:47:00,0.0
2014-07-02 20:48:00,0.0
2014-07-02 20:49:00,0.0
2014-07-02 20:50:00,0.0
2014-07-02 20:51:00,0.0
2014-07-02 20:52:00,0.0
2014-07-02 20:53:00,0.0
2014-07-02 20:54:00,0.0
2014-07-02 20:55:00,0.0
2014-07-02 20:56:00,0.0
2014-07-02 20:57:00,0.0
2014-07-02 20:58:00,0.0
2014-07-02 20:59:00,0.0
2014-07-02 21:00:00,0.0
2014-07-02 21:01:00,0.0
2014-07-02 21:02:00,0.0
2014-07-02 21:03:00,0.0
2014-07-02 21:04:00,0.0
2014-07-02 21:05:00,0.0
2014-07-02 21:06:00,0.0
2014-07-02 21:07:00,0.0
2014-07-02 21:08:00,0.0
2014-07-02 21:09:00,0.0
2014-07-02 21:10:00,0.0
2014-07-02 21:11:00,0.0
2014-07-02 21:12:00,0.0
2014-07-02 21:13:00,0.0
2014-07-02 21:14:00,0.0
2014-07-02 21:15:00,0.0
2014-07-02 21:16:00,0.0
2014-07-02 21:17:00,0.0
2014-07-02 21:18:00,0.0
2014-07-02 21:19:00,0.0
2014-07-02 21:20:00,0.0
2014-07-02 21:21:00,0.0
2014-07-02 21:22:00,0.0
2014-07-02 21:23:00,0.0
2014-07-02 21:24:00,0.0
2014-07-02 21:25:00,0.0
2014-07-02 21:26:00,0.0
2014-07-02 21:27:00,0.0
2014-07-02 21:28:00,0.0
2014-07-02 21:29:00,0.0
2014-07-02 21:30:00,0.0
2014-07-02 21:31:00,0.0
2014-07-02 21:32:00,0.0
2014-07-02 21:33:00,0.0
2014-07-02 21:34:00,0.0
2014-07-02 21:35:00,0.0
2014-07-02 21:36:00,0.0
2014-07-02 21:37:00,0.0
2014-07-02 21:38:00,0.0
2014-07-02 21:39:00,0.0
2014-07-02 21:40:00,0.0
2014-07-02 21:41:00,0.0
2014-07-02 21:42:00,0.0
2014-07-02 21:43:00,0.0
2014-07-02 21:44:00,0.0
2014-07-02 21:45:00,0.0
2014-07-02 21:46:00,0.0
2014-07-02 21:47:00,0.0
2014-07-02 21:48:00,0.0
2014-07-02 21:49:00,0.0
2014-07-02 21:50:00,0.0
2014-07-02 21:51:00,0.0
2014-07-02 21:52:00,0.0
2014-07-02 21:53:00,0.0
2014-07-02 21:54:00,0.0
2014-07-02 21:55:00,0.0
2014-07-02 21:56:00,0.0
2014-07-02 21:57:00,0.0
2014-07-02 21:58:00,0.0
2014-07-02 21:59:00,0.0
2014-07-02 22:00:00,0.0
2014-07-02 22:01:00,0.0
2014-07-02 22:02:00,0.0
2014-07-02 22:03:00,0.0
2014-07-02 22:04:00,0.0
2014-07-02 22:05:00,0.0
2014-07-02 22:06:00,0.0
2014-07-02 22:07:00,0.0
2014-07-02 22:08:00,0.0
2014-07-02 22:09:00,0.0
2014-07-02 22:10:00,0.0
2014-07-02 22:11:00,0.0
2014-07-02 22:12:00,0.0
2014-07-02 22:13:00,0.0
2014-07-02 22:14:00,0.0
2014-07-02 22:15:00,0.0
2014-07-02 22:16:00,0.0
2014-07-02 22:17:00,0.0
2014-07-02 22:18:00,0.0
2014-07-02 22:19:00,0.0
2014-07-02 22:20:00,0.0
2014-07-02 22:21:00,0.0
2014-07-02 22:22:00,0.0
2014-07-02 22:23:00,0.0
2014-07-02 22:24:00,0.0
2014-07-02 22:25:00,0.0
2014-07-02 22:26:00,0.0
2014-07-02 22:27:00,0.0
2014-07-02 22:28:00,0.0
2014-07-02 22:29:00,0.0
2014-07-02 22:30:00,0.0
2014-07-02 22:31:00,0.0
2014-07-02 22:32:00,0.0
2014-07-02 22:33:00,0.0
2014-07-02 22:34:00,0.0
2014-07-02 22:35:00,0.0
2014-07-02 22:36:00,0.0
2014-07-02 22:37:00,0.0
2014-07-02 22:38:00,0.0
2014-07-02 22:39:00,0.0
2014-07-02 22:40:00,0.0
2014-07-02 22:41:00,0.0
2014-07-02 22:42:00,0.0
2014-07-02 22:43:00,0.0
2014-07-02 22:44:00,0.0
2014-07-02 22:45:00,0.0
2014-07-02 22:46:00,0.0
2014-07-02 22:47:00,0.0
2014-07-02 22:48:00,0.0
2014-07-02 22:49:00,0.0
2014-07-02 22:50:00,0.0
2014-07-02 22:51:00,0.0
2014-07-02 22:52:00,0.0
2014-07-02 22:53:00,0.0
2014-07-02 22:54:00,0.0
2014-07-02 22:55:00,0.0
2014-07-02 22:56:00,0.0
2014-07-02 22:57:00,0.0
2014-07-02 22:58:00,0.0
2014-07-02 22:59:00,0.0
2014-07-02 23:00:00,0.0
2014-07-02 23:01:00,0.0
2014-07-02 23:02:00,0.0
2014-07-02 23:03:00,0.0
2014-07-02 23:04:00,0.0
2014-07-02 23:05:00,0.0
2014-07-02 23:06:00,0.0
2014-07-02 23:07:00,0.0
2014-07-02 23:08:00,0.0
2014-07-02 23:09:00,0.0
2014-07-02 23:10:00,0.0
2014-07-02 23:11:00,0.0
2014-07-02 23:12:00,0.0
2014-07-02 23:13:00,0.0
2014-07-02 23:14:00,0.0
2014-07-02 23:15:00,0.0
2014-07-02 23:16:00,0.0
2014-07-02 23:17:00,0.0
2014-07-02 23:18:00,0.0
2014-07-02 23:19:00,0.0
2014-07-02 23:20:00,0.0
2014-07-02 23:21:00,0.0
2014-07-02 23:22:00,0.0
2014-07-02 23:23:00,0.0
2014-07-02 23:24:00,0.0
2014-07-02 23:25:00,0.0
2014-07-02 23:26:00,0.0
2014-07-02 23:27:00,0.0
2014-07-02 23:28:00,0.0
2014-07-02 23:29:00,0.0
2014-07-02 23:30:00,0.0
2014-07-02 23:31:00,0.0
2014-07-02 23:32:00,0.0
2014-07-02 23:33:00,0.0
2014-07-02 23:34:00,0.0
2014-07-02 23:35:00,0.0
2014-07-02 23:36:00,0.0
2014-07-02 23:37:00,0.0
2014-07-02 23:38:00,0.0
2014-07-02 23:39:00,0.0
2014-07-02 23:40:00,0.0
2014-07-02 23:41:00,0.0
2014-07-02 23:42:00,0.0
2014-07-02 23:43:00,0.0
2014-07-02 23:44:00,0.0
2014-07-02 23:45:00,0.0
2014-07-02 23:46:00,0.0
2014-07-02 23:47:00,0.0
2014-07-02 23:48:00,0.0
2014-07-02 23:49:00,0.0
2014-07-02 23:50:00,0.0
2014-07-02 23:51:00,0.0
2014-07-02 23:52:00,0.0
2014-07-02 23:53:00,0.0
2014-07-02 23:54:00,0.0
2014-07-02 23:55:00,0.0
2014-07-02 23:56:00,0.0
2014-07-02 23:57:00,0.0
2014-07-02 23:58:00,0.0
2014-07-02 23:59:00,0.0
2014-07-03 00:00:00,0.0
2014-07-03 00:01:00,0.0
2014-07-03 00:02:00,0.0
2014-07-03 00:03:00,0.0
2014-07-03 00:04:00,0.0
2014-07-03 00:05:00,0.0
2014-07-03 00:06:00,0.0
2014-07-03 00:07:00,0.0
2014-07-03 00:08:00,0.0
2014-07-03 00:09:00,0.0
2014-07-03 00:10:00,0.0
2014-07-03 00:11:00,0.0
2014-07-03 00:12:00,0.0
2014-07-03 00:13:00,0.0
2014-07-03 00:14:00,0.0
2014-07-03 00:15:00,0.0
2014-07-03 00:16:00,0.0
2014-07-03 00:17:00,0.0
2014-07-03 00:18:00,0.0
2014-07-03 00:19:00,0.0
2014-07-03 00:20:00,0.0
2014-07-03 00:21:00,0.0
2014-07-03 00:22:00,0.0
2014-07-03 00:23:00,0.0
2014-07-03 00:24:00,0.0
2014-07-03 00:25:00,0.0
2014-07-03 00:26:00,0.0
2014-07-03 00:27:00,0.0
2014-07-03 00:28:00,0.0
2014-07-03 00:29:00,0.0
2014-07-03 00:30:00,0.0
2014-07-03 00:31:00,0.0
2014-07-03 00:32:00,0.0
2014-07-03 00:33:00,0.0
2014-07-03 00:34:00,0.0
2014-07-03 00:35:00,0.0
2014-07-03 00:36:00,0.0
2014-07-03 00:37:00,0.0
2014-07-03 00:38:00,0.0
2014-07-03 00:39:00,0.0
2014-07-03 00:40:00,0.0
2014-07-03 00:41:00,0.0
2014-07-03 00:42:00,0.0
2014-07-03 00:43:00,0.0
2014-07-03 00:44:00,0.0
2014-07-03 00:45:00,0.0
2014-07-03 00:46:00,0.0
2014-07-03 00:47:00,0.0
2014-07-03 00:48:00,0.0
2014-07-03 00:49:00,0.0
2014-07-03 00:50:00,0.0
2014-07-03 00:51:00,0.0
2014-07-03 00:52:00,0.0
2014-07-03 00:53:00,0.0
2014-07-03 00:54:00,0.0
2014-07-03 00:55:00,0.0
2014-07-03 00:56:00,0.0
2014-07-03 00:57:00,0.0
2014-07-03 00:58:00,0.0
2014-07-03 00:59:00,0.0
2014-07-03 01:00:00,0.0
2014-07-03 01:01:00,0.0
2014-07-03 01:02:00,0.0
2014-07-03 01:03:00,0.0
2014-07-03 01:04:00,0.0
2014-07-03 01:05:00,0.0
2014-07-03 01:06:00,0.0
2014-07-03 01:07:00,0.0
2014-07-03 01:08:00,0.0
2014-07-03 01:09:00,0.0
2014-07-03 01:10:00,0.0
2014-07-03 01:11:00,0.0
2014-07-03 01:12:00,0.0
2014-07-03 01:13:00,0.0
2014-07-03 01:14:00,0.0
2014-07-03 01:15:00,0.0
2014-07-03 01:16:00,0.0
2014-07-03 01:17:00,0.0
2014-07-03 01:18:00,0.0
2014-07-03 01:19:00,0.0
2014-07-03 01:20:00,0.0
2014-07-03 01:21:00,0.0
2014-07-03 01:22:00,0.0
2014-07-03 01:23:00,0.0
2014-07-03 01:24:00,0.0
2014-07-03 01:25:00,0.0
2014-07-03 01:26:00,0.0
2014-07-03 01:27:00,0.0
2014-07-03 01:28:00,0.0
2014-07-03 01:29:00,0.0
2014-07-03 01:30:00,0.0
2014-07-03 01:31:00,0.0
2014-07-03 01:32:00,0.0
2014-07-03 01:33:00,0.0
2014-07-03 01:34:00,0.0
2014-07-03 01:35:00,0.0
2014-07-03 01:36:00,0.0
2014-07-03 01:37:00,0.0
2014-07-03 01:38:00,0.0
2014-07-03 01:39:00,0.0
2014-07-03 01:40:00,0.0
2014-07-03 01:41:00,0.0
2014-07-03 01:42:00,0.0
2014-07-03 01:43:00,0.0
2014-07-03 01:44:00,0.0
2014-07-03 01:45:00,0.0
2014-07-03 01:46:00,0.0
2014-07-03 01:47:00,0.0
2014-07-03 01:48:00,0.0
2014-07-03 01:49:00,0.0
2014-07-03 01:50:00,0.0
2014-07-03 01:51:00,0.0
2014-07-03 01:52:00,0.0
2014-07-03 01:53:00,0.0
2014-07-03 01:54:00,0.0
2014-07-03 01:55:00,0.0
2014-07-03 01:56:00,0.0
2014-07-03 01:57:00,0.0
2014-07-03 01:58:00,0.0
2014-07-03 01:59:00,0.0
2014-07-03 02:00:00,0.0
2014-07-03 02:01:00,0.0
2014-07-03 02:02:00,0.0
2014-07-03 02:03:00,0.0
2014-07-03 02:04:00,0.0
2014-07-03 02:05:00,0.0
2014-07-03 02:06:00,0.0
2014-07-03 02:07:00,0.0
2014-07-03 02:08:00,0.0
2014-07-03 02:09:00,0.0
2014-07-03 02:10:00,0.0
2014-07-03 02:11:00,0.0
2014-07-03 02:12:00,0.0
2014-07-03 02:13:00,0.0
2014-07-03 02:14:00,0.0
2014-07-03 02:15:00,0.0
2014-07-03 02:16:00,0.0
2014-07-03 02:17:00,0.0
2014-07-03 02:18:00,0.0
2014-07-03 02:19:00,0.0
2014-07-03 02:20:00,0.0
2014-07-03 02:21:00,0.0
2014-07-03 02:22:00,0.0
2014-07-03 02:23:00,0.0
2014-07-03 02:24:00,0.0
2014-07-03 02:25:00,0.0
2014-07-03 02:26:00,0.0
2014-07-03 02:27:00,0.0
2014-07-03 02:28:00,0.0
2014-07-03 02:29:00,0.0
2014-07-03 02:30:00,0.0
2014-07-03 02:31:00,0.0
2014-07-03 02:32:00,0.0
2014-07-03 02:33:00,0.0
2014-07-03 02:34:00,0.0
2014-07-03 02:35:00,0.0
2014-07-03 02:36:00,0.0
2014-07-03 02:37:00,0.0
2014-07-03 02:38:00,0.0
2014-07-03 02:39:00,0.0
2014-07-03 02:40:00,0.0
2014-07-03 02:41:00,0.0
2014-07-03 02:42:00,0.0
2014-07-03 02:43:00,0.0
2014-07-03 02:44:00,0.0
2014-07-03 02:45:00,0.0
2014-07-03 02:46:00,0.0
2014-07-03 02:47:00,0.0
2014-07-03 02:48:00,0.0
2014-07-03 02:49:00,0.0
2014-07-03 02:50:00,0.0
2014-07-03 02:51:00,0.0
2014-07-03 02:52:00,0.0
2014-07-03 02:53:00,0.0
2014-07-03 02:54:00,0.0
2014-07-03 02:55:00,0.0
2014-07-03 02:56:00,0.0
2014-07-03 02:57:00,0.0
2014-07-03 02:58:00,0.0
2014-07-03 02:59:00,0.0
2014-07-03 03:00:00,0.0
2014-07-03 03:01:00,0.0
2014-07-03 03:02:00,0.0
2014-07-03 03:03:00,0.0
2014-07-03 03:04:00,0.0
2014-07-03 03:05:00,0.0
2014-07-03 03:06:00,0.0
2014-07-03 03:07:00,0.0
2014-07-03 03:08:00,0.0
2014-07-03 03:09:00,0.0
2014-07-03 03:10:00,0.0
2014-07-03 03:11:00,0.0
2014-07-03 03:12:00,0.0
2014-07-03 03:13:00,0.0
2014-07-03 03:14:00,0.0
2014-07-03 03:15:00,0.0
2014-07-03 03:16:00,0.0
2014-07-03 03:17:00,0.0
2014-07-03 03:18:00,0.0
2014-07-03 03:19:00,0.0
2014-07-03 03:20:00,0.0
2014-07-03 03:21:00,0.0
2014-07-03 03:22:00,0.0
2014-07-03 03:23:00,0.0
2014-07-03 03:24:00,0.0
2014-07-03 03:25:00,0.0
2014-07-03 03:26:00,0.0
2014-07-03 03:27:00,0.0
2014-07-03 03:28:00,0.0
2014-07-03 03:29:00,0.0
2014-07-03 03:30:00,0.0
2014-07-03 03:31:00,0.0
2014-07-03 03:32:00,0.0
2014-07-03 03:33:00,0.0
2014-07-03 03:34:00,0.0
2014-07-03 03:35:00,0.0
2014-07-03 03:36:00,0.0
2014-07-03 03:37:00,0.0
2014-07-03 03:38:00,0.0
2014-07-03 03:39:00,0.0
2014-07-03 03:40:00,0.0
2014-07-03 03:41:00,0.0
2014-07-03 03:42:00,0.0
2014-07-03 03:43:00,0.0
2014-07-03 03:44:00,0.0
2014-07-03 03:45:00,0.0
2014-07-03 03:46:00,0.0
2014-07-03 03:47:00,0.0
2014-07-03 03:48:00,0.0
2014-07-03 03:49:00,0.0
2014-07-03 03:50:00,0.0
2014-07-03 03:51:00,0.0
2014-07-03 03:52:00,0.0
2014-07-03 03:53:00,0.0
2014-07-03 03:54:00,0.0
2014-07-03 03:55:00,0.0
2014-07-03 03:56:00,0.0
2014-07-03 03:57:00,0.0
2014-07-03 03:58:00,0.0
2014-07-03 03:59:00,0.0
2014-07-03 04:00:00,0.0
2014-07-03 04:01:00,0.0
2014-07-03 04:02:00,0.0
2014-07-03 04:03:00,0.0
2014-07-03 04:04:00,0.0
2014-07-03 04:05:00,0.0
2014-07-03 04:06:00,0.0
2014-07-03 04:07:00,0.0
2014-07-03 04:08:00,0.0
2014-07-03 04:09:00,0.0
2014-07-03 04:10:00,0.0
2014-07-03 04:11:00,0.0
2014-07-03 04:12:00,0.0
2014-07-03 04:13:00,0.0
2014-07-03 04:14:00,0.0
2014-07-03 04:15:00,0.0
2014-07-03 04:16:00,0.0
2014-07-03 04:17:00,0.0
2014-07-03 04:18:00,0.0
2014-07-03 04:19:00,0.0
2014-07-03 04:20:00,0.0003462845040620594
2014-07-03 04:21:00,0.0004385766408636401
2014-07-03 04:22:00,0.0006551584810640684
2014-07-03 04:23:00,0.0009067057917418118
2014-07-03 04:24:00,0.0012418523742654208
2014-07-03 04:25:00,0.0015198353878956362
2014-07-03 04:26:00,0.001760122777075522
2014-07-03 04:27:00,0.0020519564321949324
2014-07-03 04:28:00,0.002338438313900673
2014-07-03 04:29:00,0.0025803894831281744
2014-07-03 04:30:00,0.0028099237261009643
2014-07-03 04:31:00,0.0031317601794221043
2014-07-03 04:32:00,0.003396240131509118
2014-07-03 04:33:00,0.0036415856325245017
2014-07-03 04:34:00,0.003982824863066341
2014-07-03 04:35:00,0.004252920538005844
2014-07-03 04:36:00,0.004503122112144693
2014-07-03 04:37:00,0.005179079313808292
2014-07-03 04:38:00,0.005796676333333333
2014-07-03 04:39:00,0.006933121898690142
2014-07-03 04:40:00,0.007083690978012686
2014-07-03 04:41:00,0.0069258466367246516
2014-07-03 04:42:00,0.007143761813593398
2014-07-03 04:43:00,0.0071787379575920345
2014-07-03 04:44:00,0.0064670949379307925
2014-07-03 04:45:00,0.0095090435
2014-07-03 04:46:00,0.010684457166666666
2014-07-03 04:47:00,0.011293707833333333
2014-07-03 04:48:00,0.012021923333333333
2014-07-03 04:49:00,0.012703761666666667
2014-07-03 04:50:00,0.013758971666666668
2014-07-03 04:51:00,0.014522643333333331
2014-07-03 04:52:00,0.015466231666666667
2014-07-03 04:53:00,0.016328098333333336
2014-07-03 04:54:00,0.017245936666666666
2014-07-03 04:55:00,0.018167171666666666
2014-07-03 04:56:00,0.019038796666666667
2014-07-03 04:57:00,0.02022131166666667
2014-07-03 04:58:00,0.021107226666666666
2014-07-03 04:59:00,0.021975799999999997
2014-07-03 05:00:00,0.022955173333333332
2014-07-03 05:01:00,0.023582948333333333
2014-07-03 05:02:00,0.024557725
2014-07-03 05:03:00,0.025302296666666668
2014-07-03 05:04:00,0.026552294999999997
2014-07-03 05:05:00,0.027704843333333333
2014-07-03 05:06:00,0.028683914999999997
2014-07-03 05:07:00,0.029647249999999997
2014-07-03 05:08:00,0.03070935166666667
2014-07-03 05:09:00,0.031789325
2014-07-03 05:10:00,0.0327458
2014-07-03 05:11:00,0.03356386166666667
2014-07-03 05:12:00,0.034345198333333334
2014-07-03 05:13:00,0.03523905166666667
2014-07-03 05:14:00,0.03632128833333333
2014-07-03 05:15:00,0.03750206
2014-07-03 05:16:00,0.038855365
2014-07-03 05:17:00,0.03987483166666667
2014-07-03 05:18:00,0.03964896666666667
2014-07-03 05:19:00,0.039277508333333336
2014-07-03 05:20:00,0.041600838333333334
2014-07-03 05:21:00,0.04438473166666666
2014-07-03 05:22:00,0.046198825000000006
2014-07-03 05:23:00,0.047802855
2014-07-03 05:24:00,0.048817555
2014-07-03 05:25:00,0.045548535
2014-07-03 05:26:00,0.045002114999999995
2014-07-03 05:27:00,0.04886383166666666
2014-07-03 05:28:00,0.05356755833333333
2014-07-03 05:29:00,0.05749665666666666
2014-07-03 05:30:00,0.05951429333333333
2014-07-03 05:31:00,0.06076768333333333
2014-07-03 05:32:00,0.06271724166666667
2014-07-03 05:33:00,0.06436153833333334
2014-07-03 05:34:00,0.065523835
2014-07-03 05:35:00,0.06641613833333333
2014-07-03 05:36:00,0.06964186333333333
2014-07-03 05:37:00,0.07040727333333333
2014-07-03 05:38:00,0.07258097833333334
2014-07-03 05:39:00,0.07492760833333334
2014-07-03 05:40:00,0.07612637833333333
2014-07-03 05:41:00,0.07507317000000001
2014-07-03 05:42:00,0.06969467333333333
2014-07-03 05:43:00,0.07123341
2014-07-03 05:44:00,0.07842203333333334
2014-07-03 05:45:00,0.08323265333333332
2014-07-03 05:46:00,0.08640995666666666
2014-07-03 05:47:00,0.08752666166666667
2014-07-03 05:48:00,0.08860820999999999
2014-07-03 05:49:00,0.08991368833333334
2014-07-03 05:50:00,0.09159664
2014-07-03 05:51:00,0.093231165
2014-07-03 05:52:00,0.09494805
2014-07-03 05:53:00,0.09672405666666667
2014-07-03 05:54:00,0.09841104
2014-07-03 05:55:00,0.09998047333333333
2014-07-03 05:56:00,0.1014196
2014-07-03 05:57:00,0.10017808
2014-07-03 05:58:00,0.09900383
2014-07-03 05:59:00,0.09981043166666666
2014-07-03 06:00:00,0.10250031666666666
